2 78,12556 0 0 0 0 350 356 350 353 255 0 -11 39,18851 9,857265 -1,729954
2 78,13569 0 0 0 0 350 357 350 353 255 0 -11 39,52555 12,52324 -2,44783
2 78,14473 0 0 0 0 351 358 350 353 255 0 -11 40,39767 10,48704 -2,426008
2 78,14281 0 0 0 0 351 359 351 354 255 0 -12 42,22612 11,19192 -0,9565388
2 78,14382 0 0 0 0 352 361 351 355 255 0 -12 42,74514 13,66495 -2,171384
2 78,13995 0 0 0 0 352 362 351 355 255 0 -13 44,39555 12,82937 -1,9424
2 78,13177 0 0 0 0 353 364 352 356 255 0 -13 44,94954 8,57464 -2,202717
2 78,11609 0 0 0 0 353 365 352 356 255 0 -13 45,20511 14,75176 -1,729913
2 78,10522 0 0 0 0 353 367 353 357 255 0 -14 46,66645 15,51998 -1,778329
2 78,09247 0 0 0 0 354 369 353 358 255 0 -14 48,18613 6,864322 -2,152101
2 78,07162 0 0 0 0 354 370 354 359 255 0 -15 46,30225 13,76542 -1,620361
2 78,05665 0 0 0 0 355 373 354 360 255 0 -15 48,87428 10,52269 -1,912149
2 78,04238 0 0 0 0 355 374 355 361 255 0 -15 48,14475 6,466421 -2,286
2 78,02251 0 0 0 0 355 376 355 362 255 0 -16 47,0906 8,940718 -1,987868
2 78,0117 0 0 0 0 356 377 356 363 255 0 -16 47,98488 8,167174 -2,813639
2 78,00174 0 0 0 0 356 379 356 364 255 0 -16 48,48483 6,35994 -2,847573
2 77,98363 0 0 0 0 356 380 357 364 255 0 -15 47,73138 11,80882 -1,710643
2 77,96942 0 0 0 0 356 381 357 365 255 0 -15 48,95118 9,101966 -2,872247
2 77,95658 0 0 0 0 356 382 358 366 255 0 -15 48,88311 8,798662 -2,872396
2 77,9429 0 0 0 0 357 383 358 367 255 0 -14 47,1165 14,05043 -1,640194
2 77,9325 0 0 0 0 357 384 358 368 255 0 -14 48,05502 11,34979 -2,904593
2 77,92572 0 0 0 0 357 385 359 368 255 0 -13 47,914 9,344275 -2,93709
2 77,92239 0 0 0 0 357 385 359 369 255 0 -13 45,07225 7,861592 -3,303917
2 77,92033 0 0 0 0 357 385 360 369 255 0 -12 45,03887 9,645106 -3,010643
2 77,92774 0 0 0 0 358 385 360 370 255 0 -12 45,37522 8,923254 -3,14666
2 77,93912 0 0 0 0 358 385 360 370 255 0 -11 41,56679 9,844799 -3,371505
2 77,942 0 0 0 0 357 385 360 370 255 0 -11 41,8243 11,68622 -2,80294
2 77,96215 0 0 0 0 358 384 360 370 255 0 -10 42,03226 10,33559 -3,023226
2 77,984 0 0 0 0 357 384 360 370 255 0 -10 37,9729 11,14893 -3,464933
2 77,99385 0 0 0 0 358 383 360 370 255 0 -9 36,74588 12,94311 -2,59687
2 78,02695 0 0 0 0 357 383 360 370 255 0 -8 35,49879 10,25743 -3,593634
2 78,06438 0 0 0 0 357 382 360 369 255 0 -8 32,26865 12,57324 -3,554994
2 78,09523 0 0 0 0 357 381 359 369 255 0 -7 30,13012 12,32086 -2,509145
2 78,14118 0 0 0 0 356 379 359 369 255 0 -7 28,20224 10,66414 -2,985058
2 78,18471 0 0 0 0 356 378 359 368 255 0 -6 24,82326 12,81184 -3,659229
2 78,23277 0 0 0 0 356 377 358 367 255 0 -6 22,11951 10,01781 -3,445642
2 78,2834 0 0 0 0 355 376 358 367 255 0 -5 19,91108 10,09407 -3,496727
2 78,33687 0 0 0 0 355 375 358 366 255 0 -5 16,90245 11,81547 -3,579775
2 78,39037 0 0 0 0 355 374 357 365 255 0 -4 14,41354 9,22344 -3,452818
2 78,44966 0 0 0 0 354 373 357 365 255 0 -4 12,40365 9,498214 -3,397082
2 78,4996 0 0 0 0 354 372 356 364 255 0 -3 10,1457 10,77069 -3,482194
2 78,5545 0 0 0 0 354 371 356 363 255 0 -3 8,269119 8,795349 -3,369478
2 78,61445 0 0 0 0 354 370 355 363 255 0 -2 6,909832 8,788491 -3,298726
2 78,66405 0 0 0 0 353 369 355 362 255 0 -2 6,140018 8,586322 -3,364629
2 78,71806 0 0 0 0 353 368 355 362 255 0 -1 5,079686 6,905688 -3,241964
2 78,77216 0 0 0 0 353 367 354 361 255 0 -1 4,116525 7,459527 -3,23545
2 78,82705 0 0 0 0 352 366 354 360 255 0 -1 3,930075 7,615399 -3,328563
2 78,88171 0 0 0 0 352 365 354 360 255 0 -1 4,187596 6,621974 -3,267753
2 78,94248 0 0 0 0 352 365 353 359 255 0 -1 4,664227 7,874536 -3,293474
2 78,99263 0 0 0 0 351 364 353 359 255 0 -1 5,300143 8,601422 -3,380865
2 79,04662 0 0 0 0 351 363 353 358 255 0 -1 6,022492 8,020594 -3,215019
2 79,10477 0 0 0 0 351 362 353 358 255 0 -1 7,316362 9,040705 -3,144061
2 79,15211 0 0 0 0 351 362 352 357 255 0 -2 8,859024 8,840911 -3,182236
2 79,20257 0 0 0 0 351 361 352 357 255 0 -2 10,34423 6,176313 -3,005916
2 79,2579 0 0 0 0 350 360 352 356 255 0 -2 11,93205 6,275778 -3,054645
2 79,30177 0 0 0 0 350 360 352 356 255 0 -3 14,32732 4,690012 -3,017493
2 79,34984 0 0 0 0 350 359 351 356 255 0 -3 15,60992 4,185933 -2,957252
2 79,39853 0 0 0 0 350 359 351 355 255 0 -4 17,34785 5,337409 -3,142699
2 79,44599 0 0 0 0 350 359 351 355 255 0 -4 20,99977 4,64458 -3,078687
2 79,49068 0 0 0 0 350 358 351 355 255 0 -5 23,10265 3,594525 -2,919001
2 79,53191 0 0 0 0 350 358 351 355 255 0 -5 24,39213 6,149324 -2,884607
2 79,57086 0 0 0 0 350 358 351 354 255 0 -6 27,62743 4,492288 -2,786886
2 79,60867 0 0 0 0 350 358 351 354 255 0 -6 28,12673 5,478 -2,792468
2 79,64323 0 0 0 0 350 358 351 354 255 0 -7 28,95488 6,73553 -2,430216
2 79,67127 0 0 0 0 350 358 351 354 255 0 -7 30,40993 3,443338 -2,605553
2 79,70573 0 0 0 0 350 357 351 354 255 0 -7 28,66133 3,575678 -2,789927
2 79,74081 0 0 0 0 350 357 351 355 255 0 -7 28,7566 4,994319 -2,876718
2 79,77418 0 0 0 0 350 357 351 355 255 0 -7 29,42506 1,850104 -2,710192
2 79,80891 0 0 0 0 350 357 351 355 255 0 -7 28,32539 3,483352 -2,860779
2 79,84941 0 0 0 0 350 357 351 355 255 0 -7 27,32609 5,407682 -3,0149
2 79,88313 0 0 0 0 350 356 351 355 255 0 -6 28,40866 3,852307 -3,084528
2 79,9201 0 0 0 0 350 356 351 355 255 0 -6 26,43597 3,197104 -2,95652
2 79,95916 0 0 0 0 350 356 351 355 255 0 -6 24,12202 9,046446 -2,50492
2 79,99321 19,63684 0 0 -123 350 356 351 355 255 0 -5 24,79023 4,005142 -2,761785
2 80,03088 19,63684 0 0 -123 350 355 351 355 255 0 -5 23,36398 3,836195 -2,695067
2 80,06766 19,63684 0 0 -123 349 355 350 354 255 0 -5 22,4318 5,297539 -2,686237
2 80,10402 19,63684 0 0 -123 349 355 350 354 255 0 -5 23,2581 3,372427 -2,555383
2 80,14093 19,63684 0 0 -123 349 355 350 354 255 0 -5 23,05674 4,156661 -2,613081
2 80,181 19,63684 0 0 -123 349 355 350 354 255 0 -5 23,13248 4,396221 -2,636544
2 80,21429 19,63684 0 0 -123 349 355 350 354 255 0 -6 25,30305 2,835549 -2,650329
2 80,24984 19,63684 0 0 -123 349 355 350 354 255 0 -6 25,95126 4,144907 -2,614948
2 80,28091 19,63684 0 0 -123 350 355 350 354 255 0 -6 26,28092 4,469183 -2,371296
2 80,31032 19,63684 0 0 -123 350 355 350 354 255 0 -7 28,08517 2,406409 -2,31444
2 80,33928 19,63684 0 0 -123 350 355 350 354 255 0 -7 29,11416 3,610266 -2,379726
2 80,3657 19,63684 0 0 -123 350 355 350 354 255 0 -7 29,43541 3,221495 -2,228464
2 80,39088 19,63684 0 0 -123 350 356 350 354 255 0 -8 31,37459 0,4759388 -2,248907
2 80,4138 19,63684 0 0 -123 350 356 350 354 255 0 -8 33,02933 1,425517 -2,24246
2 80,43651 19,63684 0 0 -123 350 357 350 354 255 0 -9 33,24607 2,722646 -2,165253
2 80,45364 19,63684 0 0 -123 351 357 350 354 255 0 -9 34,89709 0,6024809 -2,202091
2 80,46988 19,63684 0 0 -123 351 357 350 355 255 0 -10 36,79963 1,60932 -2,142858
2 80,48416 19,63684 0 0 -123 351 358 350 355 255 0 -10 37,06335 2,849722 -2,116874
2 80,49211 19,63684 0 0 -123 351 359 351 355 255 0 -10 38,94213 0,9986 -1,794038
2 80,4991 19,63684 0 0 -123 352 360 351 355 255 0 -11 40,08915 2,046306 -1,912412
2 80,50412 19,63684 0 0 -123 352 361 351 356 255 0 -11 40,51905 2,227371 -1,909729
2 80,5078 19,63684 0 0 -123 352 362 351 356 255 0 -12 41,88374 -0,7196617 -1,911063
2 80,50819 19,63684 0 0 -123 353 363 352 357 255 0 -12 42,80498 1,782438 -1,968286
2 80,50536 19,63684 0 0 -123 353 365 352 357 255 0 -13 43,41904 2,984744 -1,942427
2 80,49487 19,63684 0 0 -123 354 366 352 358 255 0 -13 45,58482 0,1624656 -1,154218
2 80,48243 19,63684 0 0 -123 354 368 353 358 255 0 -13 47,75405 0,8929701 -1,793337
2 80,46723 19,63684 0 0 -123 354 369 353 359 255 0 -14 46,34142 3,749185 -1,758897
2 80,44626 19,63684 0 0 -123 355 371 354 360 255 0 -14 49,00357 0,4048977 -1,285725
2 80,42963 19,63684 0 0 -123 355 372 354 361 255 0 -14 49,14553 2,298413 -1,959178
2 80,41821 19,63684 0 0 -123 355 373 355 361 255 0 -14 47,06495 2,766505 -2,196572
2 80,39465 19,63684 0 0 -123 356 374 355 362 255 0 -14 48,91755 2,733206 -1,345924
2 80,37994 19,63684 0 0 -123 356 375 355 363 255 0 -14 49,62831 2,590502 -2,53401
2 80,36383 19,63684 0 0 -123 356 375 356 364 255 0 -13 47,25391 4,366765 -2,057296
2 80,34344 19,63684 0 0 -123 356 376 356 365 255 0 -13 47,82484 3,436084 -1,248563
2 80,33401 19,63684 0 0 -123 357 377 357 365 255 0 -12 47,87909 2,162221 -2,650092
2 80,33109 19,63684 0 0 -123 357 377 357 366 255 0 -11 44,3903 4,339612 -2,616011
2 80,32406 19,63684 0 0 -123 357 378 357 366 255 0 -11 44,79427 1,807788 -1,505847
2 80,32285 19,63684 0 0 -123 357 378 358 367 255 0 -11 43,89029 1,018801 -2,716716
2 80,33001 19,63684 0 0 -123 357 378 358 367 255 0 -10 42,50347 4,008374 -2,569309
2 80,33549 19,63684 0 0 -123 357 378 358 367 255 0 -10 41,41171 0,09588528 -2,739746
2 80,33986 19,63684 0 0 -123 357 377 358 367 255 0 -9 40,03186 4,038561 -2,294734
2 80,35706 19,63684 0 0 -123 357 377 358 367 255 0 -9 38,13705 4,608183 -2,77192
2 80,37836 19,63684 0 0 -123 357 377 358 367 255 0 -8 35,58459 1,311455 -2,834017
2 80,40147 19,63684 0 0 -123 357 376 358 367 255 0 -8 33,37144 2,591387 -2,76234
2 80,43307 19,63684 0 0 -123 356 376 358 367 255 0 -7 30,73439 3,495155 -2,851605
2 80,46148 19,63684 0 0 -123 356 375 358 367 255 0 -7 27,97063 1,219617 -2,809578
2 80,49519 19,63684 0 0 -123 356 374 357 366 255 0 -7 25,61349 2,474792 -2,762403
2 80,53288 19,63684 0 0 -123 356 373 357 366 255 0 -6 23,23212 3,478166 -2,9072
2 80,57404 19,63684 0 0 -123 355 372 357 365 255 0 -6 21,20244 2,724021 -2,998888
2 80,61704 19,63684 0 0 -123 355 371 356 365 255 0 -5 18,99921 2,632896 -2,999638
2 80,66608 19,63684 0 0 -123 355 370 356 364 255 0 -4 15,9267 4,331804 -2,995214
2 80,70494 19,63684 0 0 -123 354 369 356 364 255 0 -4 13,97457 4,157458 -2,810125
2 80,74628 19,63684 0 0 -123 354 368 355 363 255 0 -3 11,28724 3,67622 -2,592495
2 80,788 19,63684 0 0 -123 354 367 355 362 255 0 -3 8,98233 3,716505 -2,700089
2 80,83172 19,63684 0 0 -123 353 367 355 362 255 0 -2 7,259759 2,760582 -2,657203
2 80,8789 19,63684 0 0 -123 353 366 354 361 255 0 -2 6,53445 2,319761 -2,871405
2 80,92928 19,63684 0 0 -123 353 365 354 361 255 0 -2 5,608697 3,074632 -2,82506
2 80,96819 19,63684 0 0 -123 352 364 354 360 255 0 -1 4,61461 2,285323 -2,561111
2 81,01405 19,63684 0 0 -123 352 363 353 359 255 0 -1 3,918454 3,801034 -2,77669
2 81,06286 19,63684 0 0 -123 352 363 353 359 255 0 -1 3,337001 5,297577 -2,963215
2 81,11306 19,63684 0 0 -123 351 362 353 358 255 0 -1 3,315221 5,491824 -3,019105
2 81,1617 19,63684 0 0 -123 351 361 352 358 255 0 0 3,570827 6,531864 -2,896743
2 81,21365 19,63684 0 0 -123 351 361 352 357 255 0 0 3,985848 7,784955 -2,834077
2 81,25539 19,63684 0 0 -123 351 360 352 357 255 0 -1 4,511791 7,121083 -2,78429
2 81,30051 19,63684 0 0 -123 351 360 352 357 255 0 -1 5,336494 6,699368 -2,692187
2 81,34444 19,63684 0 0 -123 350 359 351 356 255 0 -1 6,515156 5,927521 -2,631486
2 81,38566 19,63684 0 0 -123 350 358 351 356 255 0 -1 7,650798 4,16804 -2,456521
2 81,42688 19,63684 0 0 -123 350 358 351 355 255 0 -2 8,644711 3,121464 -2,503905
2 81,46906 19,63684 0 0 -123 350 357 351 355 255 0 -2 10,27738 2,617732 -2,629953
2 81,51094 19,63684 0 0 -123 350 357 351 355 255 0 -3 11,63558 1,593446 -2,5686
2 81,55226 19,63684 0 0 -123 349 357 350 354 255 0 -3 13,564 1,909438 -2,617773
2 81,59196 19,63684 0 0 -123 349 356 350 354 255 0 -4 16,08409 3,103297 -2,543788
2 81,63129 19,63684 0 0 -123 349 356 350 354 255 0 -4 18,00723 3,355574 -2,607388
2 81,66939 19,63684 0 0 -123 349 356 350 354 255 0 -4 20,37407 4,404343 -2,64376
2 81,71093 19,63684 0 0 -123 349 355 350 353 255 0 -5 21,99528 6,232517 -2,650446
2 81,74508 19,63684 0 0 -123 349 355 350 353 255 0 -5 21,43435 10,70924 -2,74795
2 81,78158 19,63684 0 0 -123 349 355 350 353 255 0 -5 22,11214 10,10379 -2,670302
2 81,81683 19,63684 0 0 -123 349 355 350 353 255 0 -5 22,76983 9,711716 -2,446302
2 81,84737 19,63684 0 0 -123 349 355 350 353 255 0 -5 21,23194 10,5397 -2,523985
2 81,88024 19,63684 0 0 -123 349 354 350 353 255 0 -5 20,56269 9,551639 -2,431311
2 81,91505 19,63684 0 0 -123 349 354 349 353 255 0 -5 19,62882 7,919817 -2,509023
2 81,95313 19,63684 0 0 -123 349 354 349 353 255 0 -4 18,26213 9,862668 -2,725128
2 81,99104 19,63684 0 0 -123 349 353 349 353 255 0 -4 16,86819 5,987621 -2,558152
2 82,02811 19,63684 0 0 -123 348 353 349 353 255 0 -4 15,37112 5,847748 -2,457793
2 82,06259 19,63684 0 0 -123 348 353 349 352 255 0 -3 13,26175 4,216276 -2,227106
2 82,09543 19,63684 0 0 -123 348 353 349 352 255 0 -3 11,03451 0,8315455 -2,103156
2 82,12857 19,63684 0 0 -123 348 352 349 352 255 0 -3 9,641958 1,245459 -2,139371
2 82,16132 19,63684 0 0 -123 348 352 349 352 255 0 -2 7,87188 0,0156883 -2,045853
2 82,19781 19,63684 0 0 -123 348 352 349 352 255 0 -2 6,699951 -0,3327319 -2,29513
2 82,24284 19,63684 0 0 -123 348 351 348 351 255 0 -2 6,096131 -0,6730434 -2,556767
2 82,27941 19,63684 0 0 -123 348 351 348 351 255 0 -1 5,290645 -1,016277 -2,444358
2 82,31664 19,63684 0 0 -123 347 351 348 351 255 0 -1 4,610992 -0,6461075 -2,196103
2 82,35307 19,63684 0 0 -123 347 351 348 351 255 0 -1 4,356544 0,284545 -2,217043
2 82,39046 19,63684 0 0 -123 347 350 348 351 255 0 -1 4,562838 0,7898852 -2,249793
2 82,42896 19,63684 0 0 -123 347 350 348 350 255 0 -1 4,559813 -0,6016747 -2,333689
2 82,46857 19,63684 0 0 -123 347 350 348 350 255 0 -1 5,095503 0,1783422 -2,422298
2 82,5064 19,63684 0 0 -123 347 350 348 350 255 0 -1 6,024806 0,6649783 -2,222769
2 82,54234 19,63684 0 0 -123 347 350 348 350 255 0 -1 6,425745 -0,5537241 -2,175716
2 82,58472 19,63684 0 0 -123 347 349 347 350 255 0 -2 7,95886 1,278936 -2,418736
2 82,61983 19,63684 0 0 -123 347 349 347 350 255 0 -2 9,478705 1,314962 -2,383821
2 82,6583 19,63684 0 0 -123 347 349 347 349 255 0 -2 10,85101 1,644379 -2,371943
2 82,6993 19,63684 0 0 -123 347 349 347 349 255 0 -3 13,28422 3,014175 -2,407202
2 82,73367 19,63684 0 0 -123 347 349 347 349 255 0 -3 15,21414 3,451754 -2,446567
2 82,77134 19,63684 0 0 -123 347 349 347 349 255 0 -4 16,95118 4,45157 -2,462649
2 82,8046 19,63684 0 0 -123 347 349 347 349 255 0 -4 19,08655 4,094837 -2,245608
2 82,83418 19,63684 0 0 -123 347 349 347 349 255 0 -5 21,15433 4,164634 -2,091825
2 82,86013 19,63684 0 0 -123 347 349 347 349 255 0 -5 21,5128 4,360944 -1,939967
2 82,88362 19,63684 0 0 -123 347 349 347 349 255 0 -6 23,07299 3,060504 -1,852456
2 82,90541 19,63684 0 0 -123 347 349 347 349 255 0 -6 23,71336 2,368601 -1,835608
2 82,92739 19,63684 0 0 -123 347 350 347 350 255 0 -7 24,71065 0,5686219 -1,950449
2 82,94859 19,63684 0 0 -123 348 350 348 350 255 0 -7 26,34361 -0,332046 -1,926635
2 82,96324 19,63684 0 0 -123 348 351 348 350 255 0 -7 27,53264 -0,1597496 -1,729125
2 82,9782 19,63684 0 0 -123 348 351 348 351 255 0 -8 28,64756 -0,4699645 -1,869916
2 82,98934 19,63684 0 0 -123 348 352 348 351 255 0 -8 30,63563 -0,2445255 -1,834732
2 82,99779 19,63684 0 0 -123 349 353 348 351 255 0 -9 32,61687 2,542662 -1,652653
2 83,00511 19,63684 0 0 -123 349 354 349 352 255 0 -9 34,29555 3,752253 -1,786687
2 83,0108 19,63684 0 0 -123 349 355 349 352 255 0 -10 36,86319 0,4413822 -2,003976
2 83,01297 19,63684 0 0 -123 350 356 349 353 255 0 -10 37,40947 4,920211 -1,794949
2 83,01206 19,63684 0 0 -123 350 357 349 354 255 0 -11 38,91603 4,878943 -1,71234
2 83,00612 19,63684 0 0 -123 350 359 350 354 255 0 -11 39,72401 2,878233 -1,473384
2 82,9977 19,63684 0 0 -123 351 360 350 355 255 0 -12 39,33071 5,00263 -1,471011
2 82,98581 19,63684 0 0 -123 351 362 351 355 255 0 -12 40,69632 3,357247 -1,382402
2 82,96874 19,63684 0 0 -123 352 364 351 356 255 0 -13 40,98937 1,404573 -1,056045
2 82,95081 19,63684 0 0 -123 352 366 351 357 255 0 -14 41,115 3,64694 -1,137649
2 82,93235 19,63684 0 0 -123 352 368 352 358 255 0 -14 42,56417 3,780128 -1,369585
2 82,9133 19,63684 0 0 -123 353 370 352 359 255 0 -14 43,17999 0,6799841 -1,567851
2 82,89658 19,63684 0 0 -123 353 372 353 360 255 0 -15 42,88387 5,03053 -1,605308
2 82,87186 19,63684 0 0 -123 353 374 353 360 255 0 -15 45,76237 2,445248 -1,359107
2 82,83941 19,63684 0 0 -123 354 376 354 361 255 0 -16 47,28673 3,790024 -1,032945
2 82,80214 19,63684 0 0 -123 354 378 354 363 255 0 -16 48,18533 8,870916 -0,9536983
2 82,75166 19,63684 0 0 -123 355 381 355 364 255 0 -17 50,12718 11,82779 0,4798534
2 82,70206 19,63684 0 0 -123 356 384 355 364 255 0 -17 50,65883 6,564407 -0,8720465
2 82,65585 19,63684 0 0 -123 356 386 356 365 255 0 -18 49,50294 12,42402 -0,5203646
2 82,61195 19,63684 0 0 -123 357 388 356 366 255 0 -18 49,10418 5,482601 -1,094008
2 82,56627 19,63684 0 0 -123 357 391 357 368 255 0 -18 47,897 2,37398 -1,191862
2 82,52754 19,63684 0 0 -123 357 393 357 369 255 0 -19 47,04691 3,890001 -1,208046
2 82,482 19,63684 0 0 -123 357 395 358 370 255 0 -19 47,04208 1,387314 -1,004311
2 82,43259 19,63684 0 0 -123 358 398 359 371 255 0 -20 46,37677 -0,678714 -1,210608
2 82,38847 19,63684 0 0 -123 358 399 359 372 255 0 -20 48,84776 5,010977 -1,198591
2 82,34048 19,63684 0 0 -123 359 402 359 373 255 0 -20 48,80964 4,909147 -1,227303
2 82,298 19,63684 0 0 -123 359 403 360 374 255 0 -20 50,10353 3,869875 -1,829232
2 82,23963 19,63684 0 0 -123 359 405 360 375 255 0 -20 51,54411 10,74308 -0,7404855
2 82,192 19,63684 0 0 -123 359 406 361 376 255 0 -19 50,63055 6,581486 -1,550168
2 82,13815 19,63684 0 0 -123 359 408 362 377 255 0 -19 50,98088 6,205788 -1,362695
2 82,10017 19,63684 0 0 -123 360 409 362 378 255 0 -19 48,77899 7,24914 -1,57466
2 82,06163 19,63684 0 0 -123 360 410 362 379 255 0 -18 47,96498 5,030614 -1,708792
2 82,02649 19,63684 0 0 -123 360 411 363 380 255 0 -18 47,21801 2,32806 -1,811049
2 81,99524 19,63684 0 0 -123 360 411 363 380 255 0 -17 46,36185 5,44282 -1,784824
2 81,96724 19,63684 0 0 -123 360 412 363 380 255 0 -17 46,65184 4,940333 -1,957691
2 81,94061 19,63684 0 0 -123 361 412 364 381 255 0 -16 46,23311 2,678842 -2,029563
2 81,9183 19,63684 0 0 -123 360 412 364 381 255 0 -16 44,96653 8,456565 -1,595738
2 81,89703 19,63684 0 0 -123 361 412 364 381 255 0 -15 45,15382 9,074138 -1,819926
2 81,8856 19,63684 0 0 -123 360 412 364 381 255 0 -15 40,63185 2,365721 -2,165724
2 81,88961 19,63684 0 0 -123 360 411 364 381 255 0 -14 34,99076 -0,4209754 -2,452942
2 81,8994 19,63684 0 0 -123 360 410 364 381 255 0 -14 30,67389 -3,923869 -2,402472
2 81,89066 19,63684 0 0 -123 359 409 364 380 255 0 -14 26,22131 -6,904087 -0,6479637
2 81,8465 19,63684 0 0 -123 360 407 363 379 255 0 -14 28,12193 2,047606 1,519171
2 81,85342 19,63684 0 0 -123 360 406 363 379 255 0 -13 25,17199 5,942407 -3,044855
2 81,92569 19,63684 0 0 -123 359 403 363 378 255 0 -11 33,54068 9,438166 -5,712327
2 81,9004 19,63684 0 0 -123 359 401 363 378 255 0 -9 36,71028 19,12218 0,3006617
2 81,86767 19,63684 0 0 -123 359 399 362 377 255 0 -8 31,94333 9,419209 -0,3591757
2 81,88083 19,63684 0 0 -123 358 397 362 376 255 0 -6 24,85026 5,664012 -1,893991
2 81,91642 19,63684 0 0 -123 358 396 362 376 255 0 -5 19,42523 0,5724103 -3,217093
2 81,95036 19,63684 0 0 -123 357 394 361 375 255 0 -4 12,2886 -0,8675082 -2,191644
2 81,97421 19,63684 0 0 -123 356 392 361 374 255 0 -3 7,796212 -3,005798 -1,379064
2 81,99928 19,63684 0 0 -123 356 390 360 373 255 0 -2 6,476476 -4,836297 -1,861592
2 82,0369 19,63684 0 0 -123 356 388 360 372 255 0 -1 4,793883 -5,395808 -2,391337
2 82,07423 19,63684 0 0 -123 355 386 359 371 255 0 -1 3,360205 -4,711056 -2,248917
2 82,11373 19,63684 0 0 -123 355 385 358 370 255 0 0 2,410644 -3,20063 -2,426273
2 82,15939 19,63684 0 0 -123 354 383 358 369 255 0 0 1,624832 -1,594718 -2,797223
2 82,20531 19,63684 0 0 -123 354 382 357 368 255 0 0 0,9966112 -0,01353777 -2,725749
2 82,24847 19,63684 0 0 -123 354 380 357 367 255 0 0 0,4390433 0,8763131 -2,564023
2 82,29141 19,63684 0 0 -123 353 379 357 367 255 0 0 -0,2041664 1,853922 -2,588886
2 82,3391 19,63684 0 0 -123 353 378 356 366 255 0 0 -0,5574431 2,090625 -2,600114
2 82,37738 19,63684 0 0 -123 353 377 356 365 255 0 0 -0,6461768 2,212108 -2,546974
2 82,4188 19,63684 0 0 -123 352 375 355 364 255 0 0 -0,5874044 1,887666 -2,478112
2 82,4589 19,63684 0 0 -123 352 374 355 364 255 0 0 -0,4808872 1,305673 -2,38963
2 82,49767 19,63684 0 0 -123 352 373 355 363 255 0 0 -0,3950151 0,6446666 -2,313796
2 82,5359 19,63684 0 0 -123 352 372 354 362 255 0 0 -0,3107645 -0,05954136 -2,293653
2 82,57449 19,63684 0 0 -123 351 371 354 362 255 0 0 -0,219503 -0,641905 -2,323932
2 82,61387 19,63684 0 0 -123 351 370 354 361 255 0 0 -0,1439338 -0,9297701 -2,370665
2 82,65404 19,63684 0 0 -123 351 369 353 360 255 0 0 -0,08925477 -0,9262246 -2,417883
2 82,69483 19,63684 0 0 -123 351 368 353 360 255 0 0 -0,05860363 -0,6424831 -2,454194
2 82,73591 19,63684 0 0 -123 350 367 353 359 255 0 0 -0,03803844 -0,2938943 -2,4666
2 82,7769 19,63684 0 0 -123 350 366 352 359 255 0 0 0,2522884 -0,0186826 -2,4596
2 82,8176 19,63684 0 0 -123 350 365 352 358 255 0 0 0,4230926 0,1750386 -2,438791
2 82,85804 19,63684 0 0 -123 350 365 352 358 255 0 0 0,3989598 0,2276923 -2,420632
2 82,89813 19,63684 0 0 -123 350 364 352 357 255 0 0 0,4696746 0,2089893 -2,400285
2 82,93793 19,63684 0 0 -123 349 363 351 357 255 0 0 0,5697119 0,1498798 -2,387059
2 82,97746 19,63684 0 0 -123 349 362 351 356 255 0 0 0,6632683 0,02423227 -2,367937
2 83,01683 19,63684 0 0 -123 349 362 351 356 255 0 0 0,6848965 -0,02481004 -2,361611
2 83,06001 19,63684 0 0 -123 349 361 351 356 255 0 0 0,8603026 -0,07947438 -2,354302
2 83,09528 19,63684 0 0 -123 349 361 351 355 255 0 0 0,4635783 -0,09401672 -2,353819
2 83,13453 19,63684 0 0 -123 349 360 350 355 255 0 0 0,5991928 -0,09093468 -2,359319
2 83,17761 19,63684 0 0 -123 348 359 350 354 255 0 0 0,6212002 -0,05466712 -2,350706
2 83,21275 19,63684 0 0 -123 348 359 350 354 255 0 0 0,5944031 -0,04301641 -2,341595
2 83,25169 19,63684 0 0 -123 348 358 350 354 255 0 0 0,5514833 -0,02809481 -2,333895
2 83,29049 19,63684 0 0 -123 348 358 350 353 255 0 0 0,5080153 0,01367753 -2,32402
2 83,32922 19,63684 0 0 -123 348 357 350 353 255 0 0 0,4682097 0,02801191 -2,322696
2 83,36784 19,63684 0 0 -123 348 357 349 353 255 0 0 0,4360886 0,05806082 -2,313428
2 83,4101 19,63684 0 0 -123 348 356 349 353 255 0 0 0,385926 0,04615556 -2,303733
2 83,44453 19,63684 0 0 -123 348 356 349 352 255 0 0 0,3436673 0,03380419 -2,29335
2 83,48265 19,63684 0 0 -123 347 355 349 352 255 0 0 -0,06189922 0,002992421 -2,286722
2 83,52058 19,63684 0 0 -123 347 355 349 352 255 0 0 -0,799341 -0,0940972 -2,277409
2 83,5582 19,63684 0 0 -123 347 355 349 352 255 0 0 -1,518075 -0,167699 -2,253411
2 83,59538 19,63684 0 0 -123 347 354 349 351 255 0 0 -2,340938 -0,1590165 -2,232434
2 83,63232 19,63684 0 0 -123 347 354 348 351 255 0 0 -3,397146 -0,06758091 -2,221963
2 83,66897 19,63684 0 0 -123 347 354 348 351 255 0 1 -4,54434 -0,04513368 -2,208034
2 83,70524 19,63684 0 0 -123 347 353 348 351 255 0 1 -5,877066 -0,141774 -2,203782
2 83,74454 19,63684 0 0 -123 347 353 348 350 255 0 2 -7,445935 -0,3204202 -2,19169
