4 10,18624 0 0 0 0 399 380 410 407 0 255 -110
4 10,18209 0 0 0 0 400 380 411 408 0 255 -113
4 10,15836 0 0 0 0 400 381 409 408 0 255 -115
4 10,13726 0 0 0 0 399 380 409 405 0 255 -118
4 10,09482 0 0 0 0 399 379 409 405 0 255 -119
4 10,06638 0 0 0 0 398 379 408 404 0 255 -121
4 10,01794 0 0 0 0 397 379 409 402 0 255 -122
4 9,96559 0 0 0 0 396 378 408 402 0 255 -123
4 9,888032 0 0 0 0 397 378 408 403 0 219 -124
4 9,77214 0 0 0 0 396 378 408 403 0 143 -124
4 9,679729 0 0 0 0 395 378 407 404 0 62 -125
4 9,587828 0 0 0 0 396 378 406 403 0 0 -125
4 9,475081 0 0 0 0 396 378 406 403 0 0 -126
4 9,378655 0 0 0 0 395 378 406 401 74 0 -126
4 9,255221 0 0 0 0 394 378 404 400 184 0 -126
4 9,133135 0 0 0 0 394 377 403 401 255 0 -126
4 9,035949 0 0 0 0 393 377 403 399 255 0 -126
4 8,944051 0 0 0 0 392 377 402 398 255 0 -126
4 8,868796 0 0 0 0 391 376 401 397 255 0 -126
4 8,81957 0 0 0 0 391 376 401 397 255 0 -126
4 8,776527 0 0 0 0 390 375 402 396 255 0 -126
4 8,735312 0 0 0 0 389 374 401 395 255 0 -126
4 8,718218 0 0 0 0 388 373 400 395 255 0 -126
4 8,723901 0 0 0 0 388 373 401 395 255 0 -126
4 8,737858 0 0 0 0 387 373 400 394 255 0 -126
4 8,769809 0 0 0 0 387 372 400 395 255 0 -126
4 8,824553 0 0 0 0 387 372 403 396 255 0 -126
4 8,890668 0 0 0 0 387 373 401 395 255 0 -125
4 8,946473 0 0 0 0 387 373 402 398 255 0 -123
4 9,00013 0 0 0 0 386 373 403 398 255 0 -120
4 9,077481 0 0 0 0 385 373 402 396 255 0 -117
4 9,148895 0 0 0 0 384 375 403 396 255 0 -113
4 9,243213 0 0 0 0 384 373 403 396 255 0 -109
4 9,330662 0 0 0 0 384 372 403 394 255 0 -105
4 9,425027 0 0 0 0 385 372 405 394 255 0 -100
4 9,50768 0 0 0 0 385 371 406 393 255 0 -95
4 9,611579 0 0 0 0 385 372 405 393 255 0 -90
4 9,713909 0 0 0 0 385 373 406 395 255 0 -85
4 9,836757 0 0 0 0 385 375 406 398 255 0 -80
4 9,961092 0 0 0 0 385 375 405 399 255 0 -75
4 10,06767 0 0 0 0 386 374 407 396 255 0 -70
4 10,19125 0 0 0 0 385 375 406 394 255 0 -65
4 10,3385 0 0 0 0 385 375 405 393 255 0 -61
4 10,46493 0 0 0 0 386 374 406 394 255 0 -58
4 10,61708 0 0 0 0 386 375 405 393 255 0 -56
4 10,79452 0 0 0 0 386 375 406 395 255 0 -55
4 10,95224 0 0 0 0 388 374 406 397 255 0 -54
4 11,10839 0 0 0 0 387 374 406 396 255 0 -54
4 11,27783 0 0 0 0 386 374 408 396 255 0 -54
4 11,42892 0 0 0 0 386 375 408 395 255 0 -53
4 11,59077 0 0 0 0 385 376 406 396 255 0 -53
4 11,73175 0 0 0 0 383 375 407 396 255 0 -52
4 11,89322 0 0 0 0 384 375 406 395 255 0 -50
4 12,05597 0 0 0 0 385 375 404 395 255 0 -49
4 12,21836 0 0 0 0 386 375 403 396 255 0 -47
4 12,36159 0 0 0 0 386 376 403 396 255 0 -44
4 12,54045 0 0 0 0 386 374 405 396 255 0 -42
4 12,75998 0 0 0 0 386 374 405 395 255 0 -40
4 12,9305 0 0 0 0 386 374 406 395 255 0 -37
4 13,0996 0 0 0 0 386 374 406 396 255 0 -35
4 13,31513 0 0 0 0 384 374 406 396 255 0 -32
4 13,48152 0 0 0 0 383 375 404 397 255 0 -29
4 13,66709 0 0 0 0 383 375 401 396 255 0 -26
4 13,87574 0 0 0 0 381 375 401 395 255 0 -23
4 14,05184 0 0 0 0 382 375 401 395 255 0 -20
4 14,20956 0 0 0 0 382 375 400 394 255 0 -17
4 14,4072 0 0 0 0 383 374 401 394 255 0 -13
4 14,57618 0 0 0 0 383 374 401 395 255 0 -9
4 14,74036 0 0 0 0 383 373 402 393 255 0 -6
4 14,95508 0 0 0 0 382 373 402 393 255 0 -2
4 15,13664 0 0 0 0 381 373 401 392 255 0 0
4 15,32249 0 0 0 0 381 373 402 392 255 0 3
4 15,5523 0 0 0 0 379 373 400 392 255 0 7
4 15,72789 0 0 0 0 378 372 398 392 255 0 9
4 15,92868 0 0 0 0 378 372 397 392 255 0 12
4 16,14909 0 0 0 0 377 372 396 392 255 0 14
4 16,32619 0 0 0 0 377 372 395 391 255 0 16
4 16,45736 0 0 0 0 377 371 395 392 255 0 17
4 16,6029 0 0 0 0 377 371 395 390 255 0 18
4 16,71096 0 0 0 0 376 370 395 390 255 0 19
4 16,86241 0 0 0 0 376 370 395 390 255 0 20
4 17,00803 0 0 0 0 376 369 395 389 255 0 21
4 17,15639 0 0 0 0 375 369 395 388 255 0 21
4 17,3008 0 0 0 0 375 369 394 389 255 0 22
4 17,44387 0 0 0 0 374 368 392 389 255 0 23
4 17,53181 0 0 0 0 374 368 391 389 255 0 24
4 17,57838 0 0 0 0 373 368 390 387 255 0 25
4 17,57925 0 0 0 0 373 368 389 386 255 0 26
4 17,57609 0 0 0 0 372 367 389 385 255 0 27
4 17,57457 0 0 0 0 372 367 388 384 255 0 28
4 17,5999 0 0 0 0 371 367 387 383 255 0 28
4 17,64041 0 0 0 0 372 367 386 383 255 0 28
4 17,70061 0 0 0 0 372 368 386 382 255 0 28
4 17,80478 0 0 0 0 371 368 385 381 255 0 28
4 17,90695 0 0 0 0 371 368 385 381 255 0 28
4 18,00472 0 0 0 0 371 367 384 380 255 0 27
4 18,13258 0 0 0 0 370 367 383 380 255 0 25
4 18,2566 0 0 0 0 370 367 383 380 255 0 23
4 18,476 0 0 0 0 370 368 383 381 255 0 21
4 18,68622 0 0 0 0 370 368 383 381 255 0 19
4 18,91823 0 0 0 0 369 368 382 381 255 0 17
4 19,13583 0 0 0 0 369 367 382 379 255 0 14
4 19,37771 0 0 0 0 368 366 381 379 255 0 12
4 19,5554 0 0 0 0 368 366 382 379 255 0 11
4 19,72778 0 0 0 0 368 365 381 380 255 0 9
4 19,90004 0 0 0 0 368 366 381 379 255 0 7
4 20,04699 0 0 0 0 367 366 381 379 255 0 5
4 20,17582 0 0 0 0 367 366 380 379 255 0 3
4 20,33027 0 0 0 0 366 365 380 378 255 0 1
4 20,39882 0 0 0 0 366 364 379 378 255 84 0
4 20,38149 0 0 0 0 366 364 378 377 255 167 -2
4 20,31076 0 0 0 0 366 364 378 376 255 231 -4
4 20,21864 0 0 0 0 365 364 377 376 255 255 -5
4 20,13318 0 0 0 0 365 364 377 376 236 255 -6
4 20,02592 0 0 0 0 365 364 376 376 179 255 -8
4 19,93092 0 0 0 0 365 363 376 375 66 255 -9
4 19,81721 0 0 0 0 364 363 375 374 0 255 -10
4 19,66545 0 0 0 0 364 363 374 373 0 255 -10
4 19,48285 0 0 0 0 365 363 373 372 0 255 -11
4 19,27993 0 0 0 0 365 363 373 372 0 255 -12
4 18,9967 0 0 0 0 366 364 373 372 0 255 -13
4 18,74452 0 0 0 0 366 364 373 372 0 255 -13
4 18,43035 0 0 0 0 366 365 373 373 0 255 -13
4 18,14747 0 0 0 0 368 365 373 373 0 255 -13
4 17,87068 0 0 0 0 368 364 373 372 0 255 -13
4 17,62563 0 0 0 0 367 364 372 371 0 255 -12
4 17,32817 0 0 0 0 367 364 371 370 0 255 -11
4 17,08577 0 0 0 0 367 364 371 369 0 255 -10
4 16,81496 0 0 0 0 367 364 370 370 0 255 -9
4 16,51324 0 0 0 0 366 365 370 370 0 255 -8
4 16,23741 0 0 0 0 367 365 370 370 0 255 -7
4 15,99018 0 0 0 0 367 365 370 371 0 255 -6
4 15,69316 0 0 0 0 368 366 370 371 0 255 -4
4 15,45552 0 0 0 0 370 366 370 371 0 255 -3
4 15,19655 0 0 0 0 370 366 370 371 0 255 -2
4 14,9162 0 0 0 0 371 367 371 372 0 255 -1
4 14,66138 0 0 0 0 373 367 371 371 0 255 0
4 14,42762 0 0 0 0 373 367 371 370 0 255 0
4 14,13345 0 0 0 0 372 367 370 370 0 255 1
4 13,88833 0 0 0 0 372 367 369 370 0 255 2
4 13,6134 0 0 0 0 373 367 369 369 0 255 2
4 13,31637 0 0 0 0 372 367 369 369 0 255 3
4 13,05272 0 0 0 0 372 368 369 369 0 255 3
4 12,87944 0 0 0 0 373 367 369 369 0 255 4
4 12,70383 0 0 0 0 371 366 368 369 0 255 5
4 12,46484 0 0 0 0 370 366 367 369 0 255 5
4 12,19743 0 0 0 0 372 367 368 370 0 255 7
4 11,98408 0 0 0 0 374 368 368 371 0 255 8
4 11,86966 0 0 0 0 373 368 368 370 0 255 9
4 11,6318 0 0 0 0 373 367 367 370 0 255 11
4 11,32157 0 0 0 0 374 368 368 370 0 255 12
4 11,07325 0 0 0 0 374 369 369 370 0 255 14
4 10,84006 0 0 0 0 374 368 368 369 0 255 15
4 10,563 0 0 0 0 374 367 368 368 0 255 16
4 10,30716 0 0 0 0 373 367 368 368 0 255 18
4 10,08004 0 0 0 0 372 368 368 368 0 255 19
4 9,817056 0 0 0 0 372 368 368 368 0 255 21
4 9,610031 0 0 0 0 372 367 367 367 0 255 22
4 9,374031 0 0 0 0 371 368 367 367 0 255 24
4 9,101881 0 0 0 0 371 368 367 367 0 255 25
4 8,848476 0 0 0 0 371 368 367 367 0 255 25
4 8,617226 0 0 0 0 371 368 367 367 0 255 26
4 8,328011 0 0 0 0 371 368 367 367 0 255 25
4 8,089874 0 0 0 0 371 369 367 367 0 255 25
4 7,802011 0 0 0 0 372 368 367 367 0 255 24
4 7,547105 0 0 0 0 372 368 367 367 0 255 23
4 7,296966 0 0 0 0 371 367 366 367 0 255 21
4 7,078017 0 0 0 0 371 367 366 367 0 255 20
4 6,818667 0 0 0 0 371 367 366 367 0 255 18
4 6,609576 0 0 0 0 371 367 366 366 0 255 17
4 6,378374 0 0 0 0 371 367 366 366 0 255 15
4 6,123706 0 0 0 0 371 367 366 366 0 255 13
4 5,892405 0 0 0 0 370 366 365 366 0 255 12
4 5,661898 0 0 0 0 369 366 365 365 0 255 10
4 5,431132 0 0 0 0 369 366 365 365 0 255 9
4 5,223251 0 0 0 0 369 366 365 365 0 255 7
4 4,992719 0 0 0 0 369 366 365 365 0 255 6
4 4,740919 0 0 0 0 368 366 365 364 0 255 4
4 4,513602 0 0 0 0 368 366 364 364 0 255 3
4 4,311345 0 0 0 0 367 366 364 364 0 255 2
4 4,064885 0 0 0 0 367 366 364 364 0 255 1
4 3,862859 0 0 0 0 367 366 364 364 0 255 1
4 3,639613 0 0 0 0 366 365 364 363 0 255 0
4 3,395976 0 0 0 0 366 365 364 363 0 255 0
4 3,174824 0 0 0 0 366 365 364 363 0 255 0
4 2,97644 0 0 0 0 366 365 363 363 0 255 0
4 2,734949 0 0 0 0 366 365 363 363 0 255 0
4 2,537707 0 0 0 0 366 364 363 363 0 255 0
4 2,319611 0 0 0 0 365 364 363 362 0 244 0
4 2,088278 0 0 0 0 365 364 363 362 0 238 0
4 1,882764 0 0 0 0 365 364 363 362 0 235 0
4 1,70121 0 0 0 0 365 364 363 362 0 231 0
4 1,486174 0 0 0 0 365 363 362 362 0 226 0
4 1,314922 0 0 0 0 364 363 362 362 0 220 0
4 1,130351 0 0 0 0 364 363 362 362 0 216 0
4 0,9336529 0 0 0 0 364 363 362 362 0 211 0
4 0,7588731 0 0 0 0 364 363 362 362 0 208 0
4 0,5875694 0 0 0 0 364 363 362 362 0 204 0
4 0,4162511 0 0 0 0 363 362 362 361 0 203 0
4 0,2630133 0 0 0 0 363 362 361 361 0 203 0
4 0,09318201 0 0 0 0 363 362 361 361 0 203 0
4 0,05872952 0 0 0 0 363 362 361 361 0 203 0
4 0,1131716 0 0 0 0 363 362 361 361 0 203 0
4 0,07531983 0 0 0 0 362 361 361 361 0 203 0
4 0,02003159 0 0 0 0 362 361 361 360 0 203 0
4 0,05374739 0 0 0 0 362 361 360 360 0 203 0
4 0,02533475 0 0 0 0 362 361 360 360 0 202 0
4 0,03809741 0 0 0 0 362 361 360 360 0 197 0
4 0,05518338 0 0 0 0 361 361 360 360 0 181 0
4 0,02454211 0 0 0 0 361 361 360 360 0 153 0
4 0,02170922 0 0 0 0 361 360 360 360 0 121 0
4 0,02730947 0 0 0 0 361 360 360 360 0 77 0
4 0,01327188 0 0 0 0 361 360 360 359 0 29 0
4 0,008224007 0 0 0 0 361 360 359 359 0 0 0
4 0,01105966 0 0 0 0 360 360 359 359 0 0 0
4 0,01292151 0 0 0 0 360 360 359 359 0 0 0
4 0,01337058 0 0 0 0 360 360 359 359 0 0 0
4 0,01359529 0 0 0 0 360 360 359 359 0 0 0
4 0,01308691 0 0 0 0 360 360 359 359 0 0 0
4 0,01208257 0 0 0 0 360 359 359 359 0 0 0
4 0,01157813 0 0 0 0 360 359 359 359 0 0 0
4 0,01192811 0 0 0 0 360 359 359 359 0 0 0
4 0,0114256 0 0 0 0 359 359 359 358 0 0 0
4 0,01232235 0 0 0 0 359 359 358 358 0 0 0
4 0,01242231 0 0 0 0 359 359 358 358 0 0 0
4 0,01243285 0 0 0 0 359 359 358 358 0 0 0
4 0,01273888 0 0 0 0 359 359 358 358 0 0 0
4 0,01387328 0 0 0 0 359 359 358 358 0 0 0
4 0,01397607 0 0 0 0 359 359 358 358 0 0 0
4 0,01521557 0 0 0 0 359 359 358 358 0 0 0
4 0,01517884 0 0 0 0 359 359 358 358 0 0 0
4 0,0155714 0 0 0 0 359 358 358 358 0 0 0
4 0,01597079 0 0 0 0 359 358 358 358 0 0 0
4 0,01654892 0 0 0 0 358 358 358 358 0 0 0
4 0,01716488 0 0 0 0 358 358 358 358 0 0 0
4 0,01808977 0 0 0 0 358 358 358 358 0 0 0
4 0,01839703 0 0 0 0 358 358 358 358 0 0 0
4 0,01854751 0 0 0 0 358 358 358 357 0 0 0
4 0,01905349 0 0 0 0 358 358 357 357 0 0 0
4 0,01952999 0 0 0 0 358 358 357 357 0 0 0
4 0,02014826 0 0 0 0 358 358 357 357 0 0 0
4 0,02104948 0 0 0 0 358 358 357 357 0 0 0
4 0,02149902 0 0 0 0 358 358 357 357 0 0 0
4 0,02149177 0 0 0 0 358 358 357 357 0 0 0
4 0,02207584 0 0 0 0 358 358 357 357 0 0 0
4 0,02271246 0 0 0 0 358 358 357 357 0 0 0
4 0,02335785 0 0 0 0 358 358 357 357 0 0 0
4 0,02420266 0 0 0 0 358 358 357 357 0 0 0
4 0,02466496 0 0 0 0 358 358 357 357 0 0 0
4 0,02469638 0 0 0 0 357 358 357 357 0 0 0
4 0,02516172 0 0 0 0 357 358 357 357 0 0 0
4 0,02621959 0 0 0 0 357 357 357 357 0 0 0
4 0,02628254 0 0 0 0 357 357 357 357 0 0 0
4 0,0271423 0 0 0 0 357 357 357 357 0 0 0
4 0,02751063 0 0 0 0 357 357 357 357 0 0 0
4 0,02762605 0 0 0 0 357 357 357 357 0 0 0
4 0,02823292 0 0 0 0 357 357 357 357 0 0 0
4 0,02931642 0 0 0 0 357 357 357 357 0 0 0
4 0,02940588 0 0 0 0 357 357 357 357 0 0 0
4 0,03021241 0 0 0 0 357 357 357 357 0 0 0
4 0,03072593 0 0 0 0 357 357 357 357 0 0 0
4 0,03097343 0 0 0 0 357 357 357 357 0 0 0
4 0,03155427 0 0 0 0 357 357 357 357 0 0 0
4 0,0324093 0 0 0 0 357 357 357 357 0 0 0
4 0,03250715 0 0 0 0 357 357 357 357 0 0 0
4 0,03329199 0 0 0 0 357 357 357 357 0 0 0
4 0,03383713 0 0 0 0 357 357 357 356 0 0 0
4 0,03404727 0 0 0 0 357 357 357 356 0 0 0
4 0,03457735 0 0 0 0 357 357 357 356 0 0 0
4 0,03534474 0 0 0 0 357 357 356 356 0 0 0
4 0,03546735 0 0 0 0 357 357 356 356 0 0 0
4 0,0363437 0 0 0 0 357 357 356 356 0 0 0
4 0,03690948 0 0 0 0 357 357 356 356 0 0 0
4 0,0371688 0 0 0 0 357 357 356 356 0 0 0
4 0,03765952 0 0 0 0 357 357 356 356 0 0 0
4 0,03811619 0 0 0 0 357 357 356 356 0 0 0
4 0,03863103 0 0 0 0 357 357 356 356 0 0 0
4 0,03946199 0 0 0 0 357 357 356 356 0 0 0
4 0,03997941 0 0 0 0 357 357 356 356 0 0 0
4 0,04024287 0 0 0 0 357 357 356 356 0 0 0
4 0,04070891 0 0 0 0 357 357 356 356 0 0 0
4 0,04120919 0 0 0 0 356 357 356 356 0 0 0
4 0,0417639 0 0 0 0 356 357 356 356 0 0 0
4 0,04249214 0 0 0 0 356 357 356 356 0 0 0
4 0,04296377 0 0 0 0 356 357 356 356 0 0 0
4 0,04327262 0 0 0 0 356 357 356 356 0 0 0
4 0,04377513 0 0 0 0 356 357 356 356 0 0 0
4 0,04449247 0 0 0 0 356 357 356 356 0 0 0
4 0,0448633 0 0 0 0 356 357 356 356 0 0 0
4 0,04548344 0 0 0 0 356 357 356 356 0 0 0
4 0,04595795 0 0 0 0 356 356 356 356 0 0 0
4 0,04632918 0 0 0 0 356 356 356 356 0 0 0
4 0,04685822 0 0 0 0 356 356 356 356 0 0 0
4 0,04751142 0 0 0 0 356 356 356 356 0 0 0
4 0,04789277 0 0 0 0 356 356 356 356 0 0 0
4 0,04847393 0 0 0 0 356 356 356 356 0 0 0
4 0,04887818 0 0 0 0 356 356 356 356 0 0 0
4 0,04938485 0 0 0 0 356 356 356 356 0 0 0
4 0,04989516 0 0 0 0 356 356 356 356 0 0 0
4 0,05039703 0 0 0 0 356 356 356 356 0 0 0
4 0,05088616 0 0 0 0 356 356 356 356 0 0 0
4 0,05145127 0 0 0 0 356 356 356 356 0 0 0
4 0,05194645 0 0 0 0 356 356 356 356 0 0 0
4 0,05238238 0 0 0 0 356 356 356 356 0 0 0
4 0,05287904 0 0 0 0 356 356 356 356 0 0 0
4 0,05342293 0 0 0 0 356 356 356 356 0 0 0
4 0,05387526 0 0 0 0 356 356 356 356 0 0 0
4 0,05439951 0 0 0 0 356 356 356 356 0 0 0
4 0,05489141 0 0 0 0 356 356 356 356 0 0 0
4 0,05534089 0 0 0 0 356 356 356 356 0 0 0
4 0,05582631 0 0 0 0 356 356 356 356 0 0 0
4 0,05633884 0 0 0 0 356 356 356 356 0 0 0
4 0,05680494 0 0 0 0 356 356 356 356 0 0 0
4 0,05730838 0 0 0 0 356 356 356 356 0 0 0
4 0,05778972 0 0 0 0 356 356 356 356 0 0 0
4 0,05825444 0 0 0 0 356 356 356 356 0 0 0
4 0,05873122 0 0 0 0 356 356 356 356 0 0 0
4 0,05919238 0 0 0 0 356 356 356 356 0 0 0
4 0,05972343 0 0 0 0 356 356 356 356 0 0 0
4 0,06014418 0 0 0 0 356 356 356 356 0 0 0
4 0,06066786 0 0 0 0 356 356 356 356 0 0 0
4 0,06113239 0 0 0 0 356 356 356 356 0 0 0
4 0,06160673 0 0 0 0 356 356 356 356 0 0 0
4 0,06201866 0 0 0 0 356 356 356 356 0 0 0
4 0,06254981 0 0 0 0 356 356 356 356 0 0 0
4 0,06295805 0 0 0 0 356 356 356 356 0 0 0
4 0,0634224 0 0 0 0 356 356 356 356 0 0 0
4 0,06394712 0 0 0 0 356 356 356 356 0 0 0
4 0,06453079 0 0 0 0 356 356 356 356 0 0 0
4 0,06504062 0 0 0 0 356 356 356 356 0 0 0
4 0,06562093 0 0 0 0 356 356 356 356 0 0 0
4 0,06598555 0 0 0 0 356 356 356 356 0 0 1
4 0,06631478 0 0 0 0 356 356 356 356 0 0 1
4 0,06656793 0 0 0 0 356 356 356 356 0 0 2
4 0,06698886 0 0 0 0 356 356 356 356 0 0 3
4 0,06757738 0 0 0 0 356 356 356 356 0 0 5
4 0,06811532 0 0 0 0 356 356 356 356 0 0 6
4 0,06821565 0 0 0 0 356 356 356 356 0 0 8
4 0,06876126 0 0 0 0 356 356 356 356 0 0 9
4 0,06882112 0 0 0 0 356 356 356 356 0 0 11
4 0,06944672 0 0 0 0 356 356 356 356 0 0 12
4 0,06979778 0 0 0 0 356 356 356 356 0 0 14
4 0,0706407 0 0 0 0 356 356 356 356 0 0 15
4 0,07082492 0 0 0 0 356 356 356 356 0 0 16
4 0,07132129 0 0 0 0 356 356 356 356 0 0 16
4 0,07218369 0 0 0 0 356 356 356 356 0 0 17
4 0,07269368 0 0 0 0 356 356 356 356 0 0 18
4 0,07319394 0 0 0 0 356 356 356 356 0 0 18
4 0,07365126 0 0 0 0 356 356 356 356 0 0 18
4 0,07384595 0 0 0 0 356 356 356 356 0 0 19
4 0,07434533 0 0 0 0 356 356 356 356 0 0 19
4 0,07507797 0 0 0 0 356 356 356 356 0 0 19
4 0,07552654 0 0 0 0 356 356 356 356 0 0 19
4 0,07569044 0 0 0 0 356 356 356 356 0 0 19
4 0,07637171 0 0 0 0 356 356 356 356 0 0 19
4 0,07654746 0 0 0 0 356 356 356 356 0 0 19
4 0,07722294 0 0 0 0 356 356 356 356 0 0 19
4 0,07761664 0 0 0 0 356 356 356 356 0 0 19
4 0,07801886 0 0 0 0 356 356 356 356 0 0 19
4 0,07813803 0 0 0 0 356 356 356 356 0 0 19
4 0,07880955 0 0 0 0 356 356 356 356 0 0 19
4 0,07888814 0 0 0 0 356 356 356 356 0 0 19
4 0,0792328 0 0 0 0 356 356 356 356 0 0 19
4 0,07984378 0 0 0 0 356 356 356 356 0 0 19
4 0,08021989 0 0 0 0 356 356 356 356 0 0 19
4 0,0805218 0 0 0 0 356 356 356 356 0 0 19
4 0,08080601 0 0 0 0 356 356 356 356 0 0 19
4 0,08082131 0 0 0 0 356 356 356 356 0 0 19
4 0,08118688 0 0 0 0 356 356 356 356 0 0 19
4 0,08167332 0 0 0 0 356 356 356 356 0 0 19
4 0,08204088 0 0 0 0 356 356 356 356 0 0 19
4 0,08202248 0 0 0 0 356 356 356 356 0 0 19
4 0,08245112 0 0 0 0 356 356 356 356 0 0 19
4 0,08239255 0 0 0 0 356 356 356 356 0 0 19
4 0,08273885 0 0 0 0 356 356 356 356 0 0 19
4 0,08312457 0 0 0 0 356 356 356 356 0 0 19
4 0,08346577 0 0 0 0 356 356 356 356 0 0 19
4 0,0832365 0 0 0 0 356 356 356 356 0 0 19
4 0,08340248 0 0 0 0 356 356 356 356 0 0 19
4 0,08407313 0 0 0 0 356 356 356 356 0 0 19
4 0,08442115 0 0 0 0 356 356 356 356 0 0 19
4 0,08444695 0 0 0 0 356 356 356 356 0 0 19
4 0,08463338 0 0 0 0 356 356 356 356 0 0 19
4 0,08503366 0 0 0 0 356 356 356 356 0 0 19
4 0,08498278 0 0 0 0 356 356 356 356 0 0 19
4 0,08541766 0 0 0 0 356 356 356 356 0 0 19
4 0,08548783 0 0 0 0 356 356 356 356 0 0 19
4 0,08572938 0 0 0 0 356 356 356 356 0 0 19
4 0,08600464 0 0 0 0 356 356 356 356 0 0 19
4 0,08628841 0 0 0 0 356 356 356 356 0 0 19
4 0,08644251 0 0 0 0 356 356 356 356 0 0 19
4 0,08651895 0 0 0 0 356 356 356 356 0 0 19
4 0,08672266 0 0 0 0 356 356 356 356 0 0 19
4 0,08698211 0 0 0 0 356 356 356 356 0 0 19
4 0,08722405 0 0 0 0 356 356 356 356 0 0 19
4 0,08732566 0 0 0 0 356 356 356 356 0 0 19
4 0,08739671 0 0 0 0 356 356 356 356 0 0 19
4 0,08748104 0 0 0 0 356 356 356 356 0 0 19
4 0,08765694 0 0 0 0 356 356 356 356 0 0 19
4 0,07498243 0 0 0 0 356 356 356 356 0 1 19
4 0,06672408 0 0 0 0 356 356 356 356 0 1 19
4 0,0490439 0 0 0 0 356 356 356 356 0 2 19
4 0,02818571 0 0 0 0 356 356 356 356 0 3 19
4 0,01492111 0 0 0 0 356 356 356 356 0 2 19
4 0,007289955 0 0 0 0 356 356 356 356 0 3 19
4 0,003410436 0 0 0 0 356 356 356 356 0 5 19
4 0,001166748 0 0 0 0 356 356 356 356 0 6 19
4 0,002160052 0 0 0 0 356 356 356 356 0 7 19
4 0,002389726 0 0 0 0 356 356 356 356 0 8 19
4 0,001590293 0 0 0 0 356 356 356 356 0 8 19
4 0,001382798 0 0 0 0 356 356 356 356 0 8 19
4 0,001690751 0 0 0 0 356 356 356 356 0 10 19
4 0,001761052 0 0 0 0 356 356 356 356 0 9 19
4 0,001492059 0 0 0 0 356 356 356 356 0 10 19
4 0,001242617 0 0 0 0 356 356 356 356 0 10 19
4 0 0 0 0 0 356 356 356 356 0 10 19
4 0 0 0 0 0 356 356 356 356 0 10 19
4 0 0 0 0 0 356 356 356 356 0 11 19
4 0 0 0 0 0 356 356 356 356 0 10 19
4 0 0 0 0 0 356 356 356 356 0 10 19
4 0 0 0 0 0 356 356 356 356 0 10 19
4 0 0 0 0 0 356 356 356 356 0 11 19
4 0 0 0 0 0 356 356 356 356 0 12 19
4 0 0 0 0 0 356 356 356 356 0 13 19
4 0 0 0 0 0 356 356 356 356 0 17 19
4 0 0 0 0 0 356 356 356 356 0 20 19
