6 46,78557 40,3147 23,51868 13,87805 -123 396 363 387 365 101 0 24 -16,58422 -0,3934922 -0,7571852
6 46,7534 40,3147 23,51868 13,87805 -123 397 363 388 365 101 0 24 -15,99925 -0,7459669 -0,9916654
6 46,72214 40,3147 23,51868 13,87805 -123 398 363 389 365 100 0 24 -15,6902 -0,4836556 -1,036644
6 46,69265 40,3147 23,51868 13,87805 -123 398 363 390 366 100 0 24 -14,61141 -1,039493 -0,858057
6 46,6635 40,3147 23,51868 13,87805 -123 398 363 390 366 99 0 24 -13,38766 -2,379859 -0,6948878
6 46,63367 40,3147 23,51868 13,87805 -123 398 363 390 366 99 0 24 -11,95127 -3,254557 -0,4917287
6 46,60381 40,3147 23,51868 13,87805 -123 397 363 391 366 101 0 23 -11,0055 -3,934749 -0,3954017
6 46,57236 40,3147 23,51868 13,87805 -123 397 362 391 366 109 0 23 -11,58565 -3,773404 -0,2706912
6 46,53952 40,3147 23,51868 13,87805 -123 397 362 390 366 160 0 22 -12,40126 -3,326632 -0,3783501
6 46,50572 40,3147 23,51868 13,87805 -123 397 363 390 366 222 0 21 -13,80172 -2,474036 -0,5720941
6 46,48095 40,3147 23,51868 13,87805 -123 397 363 390 366 255 0 20 -14,35603 -1,832215 -1,481571
6 46,46849 40,3147 23,51868 13,87805 -123 397 363 391 366 255 0 18 -14,34389 -1,422274 -2,240588
6 46,47057 40,3147 23,51868 13,87805 -123 396 364 391 366 255 0 16 -14,32605 -1,315536 -3,099508
6 46,48404 40,3147 23,51868 13,87805 -123 396 363 391 367 255 0 14 -14,22736 -1,008662 -3,742723
6 46,50178 40,3147 23,51868 13,87805 -123 395 363 393 367 255 0 11 -14,40973 -0,6859616 -3,995496
6 46,52684 40,3147 23,51868 13,87805 -123 394 363 393 368 255 0 8 -14,52421 -0,6489626 -4,646912
6 46,55817 40,3147 23,51868 13,87805 -123 393 363 394 369 255 0 4 -14,10876 -0,3641331 -4,937226
6 46,5934 40,3147 23,51868 13,87805 -123 392 362 396 369 255 0 0 -13,88427 -0,1871657 -5,101098
6 46,62937 40,3147 23,51868 13,87805 -123 391 361 396 370 255 0 -4 -13,77401 0,1276231 -5,090269
6 46,66335 40,3147 23,51868 13,87805 -123 389 361 397 371 255 0 -9 -13,5482 0,4764329 -4,872876
6 46,6982 40,3147 23,51868 13,87805 -123 388 361 398 371 255 0 -14 -12,87454 0,6088785 -4,863403
6 46,7352 40,3147 23,51868 13,87805 -123 386 360 398 373 255 0 -18 -12,05077 0,5095181 -4,785559
6 46,77096 40,3147 23,51868 13,87805 -123 385 360 398 373 255 0 -22 -11,6099 0,253352 -4,58657
6 46,80609 40,3147 23,51868 13,87805 -123 383 359 399 374 255 0 -26 -11,64322 -0,4222263 -4,496046
6 46,84084 40,3147 23,51868 13,87805 -123 382 359 399 374 255 0 -28 -11,58898 -0,7943025 -4,401058
6 46,8762 40,3147 23,51868 13,87805 -123 381 359 399 374 255 0 -30 -11,60368 -1,098527 -4,351356
6 46,91189 40,3147 23,51868 13,87805 -123 380 358 399 374 255 0 -31 -11,20555 -1,261457 -4,221944
6 46,94847 40,3147 23,51868 13,87805 -123 379 358 399 374 255 0 -32 -11,47244 -1,087143 -4,314741
6 46,98683 40,3147 23,51868 13,87805 -123 378 358 399 374 255 0 -32 -11,61026 -0,9528093 -4,336273
6 47,03012 40,3147 23,51868 13,87805 -123 377 357 399 374 255 0 -32 -12,17164 -0,4286511 -4,668077
6 47,07755 40,3147 23,51868 13,87805 -123 376 357 399 374 255 0 -31 -12,6059 -0,03522338 -4,945997
6 47,13025 40,3147 23,51868 13,87805 -123 376 357 398 374 255 0 -30 -13,46526 0,2425033 -5,22256
6 47,1862 40,3147 23,51868 13,87805 -123 376 357 399 375 255 0 -28 -14,0399 0,5793084 -5,325743
6 47,24329 40,3147 23,51868 13,87805 -123 375 357 398 374 255 0 -25 -14,31424 0,8417286 -5,304007
6 47,29955 40,3147 23,51868 13,87805 -123 375 356 398 374 255 0 -22 -14,75397 1,022957 -5,204237
6 47,35538 40,3147 23,51868 13,87805 -123 376 356 398 374 255 0 -19 -14,74775 1,383641 -5,03614
6 47,41111 40,3147 23,51868 13,87805 -123 376 356 397 374 255 0 -15 -14,40626 1,516732 -4,811123
6 47,46671 40,3147 23,51868 13,87805 -123 376 356 396 374 255 0 -12 -14,23932 2,03486 -4,647458
6 47,52265 40,3147 23,51868 13,87805 -123 376 356 396 373 255 0 -9 -13,62981 2,241009 -4,498106
6 47,57977 40,3147 23,51868 13,87805 -123 376 356 395 373 255 0 -6 -12,79363 1,824591 -4,394647
6 47,63801 40,3147 23,51868 13,87805 -123 375 356 394 372 255 0 -4 -11,81024 1,680646 -4,277116
6 47,69633 40,3147 23,51868 13,87805 -123 375 355 392 372 255 0 -2 -10,68434 1,308357 -4,147399
6 47,75406 40,3147 23,51868 13,87805 -123 374 355 391 371 255 0 -1 -9,82058 1,067731 -3,945702
6 47,81043 40,3147 23,51868 13,87805 -123 374 355 390 371 255 0 0 -8,718355 0,5673361 -3,741642
6 47,86567 40,3147 23,51868 13,87805 -123 373 355 389 370 255 0 0 -7,510522 0,1804892 -3,580273
6 47,92178 40,3147 23,51868 13,87805 -123 372 355 387 369 255 0 1 -6,542911 0,0650724 -3,591763
6 47,97881 40,3147 23,51868 13,87805 -123 371 355 386 369 255 0 1 -5,590389 -0,07729962 -3,582355
6 48,03734 40,3147 23,51868 13,87805 -123 371 355 385 368 255 0 1 -4,76127 -0,2566878 -3,662742
6 48,09838 40,3147 23,51868 13,87805 -123 370 355 384 367 255 0 2 -4,105617 -0,2547308 -3,769753
6 48,16032 40,3147 23,51868 13,87805 -123 369 355 382 367 255 0 1 -3,534425 -0,4114802 -3,781814
6 48,22317 40,3147 23,51868 13,87805 -123 368 354 381 366 255 0 1 -3,060125 -0,4802631 -3,833514
6 48,28658 40,3147 23,51868 13,87805 -123 367 354 380 366 255 0 1 -2,691352 -0,4386444 -3,839005
6 48,3502 40,3147 23,51868 13,87805 -123 367 354 379 365 255 0 1 -2,365163 -0,3930388 -3,846511
6 48,41437 40,3147 23,51868 13,87805 -123 366 354 378 365 255 0 1 -2,126673 -0,311371 -3,883881
6 48,47877 40,3147 23,51868 13,87805 -123 365 354 377 364 255 0 1 -1,879736 -0,1572886 -3,88457
6 48,5428 40,3147 23,51868 13,87805 -123 365 353 376 364 255 0 1 -1,649144 -0,01271929 -3,854589
6 48,61287 40,3147 23,51868 13,87805 -123 364 353 375 363 255 0 1 -1,444316 0,1919821 -3,827839
6 48,67017 40,3147 23,51868 13,87805 -123 363 353 374 363 255 0 1 -1,284535 0,3306229 -3,820039
6 48,73355 40,3147 23,51868 13,87805 -123 363 353 373 363 255 0 0 -1,136149 0,4290901 -3,807311
6 48,79707 40,3147 23,51868 13,87805 -123 362 353 372 362 255 0 0 -1,084138 0,440462 -3,823104
6 48,86028 40,3147 23,51868 13,87805 -123 362 353 372 362 255 0 0 -0,9932886 0,2881323 -3,791358
6 48,92312 40,3147 23,51868 13,87805 -123 361 353 371 362 255 0 0 -0,9309756 -0,06210029 -3,770385
6 48,98561 40,3147 23,51868 13,87805 -123 361 353 370 361 255 0 0 -0,8092358 -0,2814412 -3,745932
6 49,04811 40,3147 23,51868 13,87805 -123 360 353 369 361 255 0 0 -0,7204733 -0,3015107 -3,753174
6 49,11098 40,3147 23,51868 13,87805 -123 360 353 369 361 255 0 0 -0,6350557 -0,2211486 -3,777483
6 49,17396 40,3147 23,51868 13,87805 -123 359 352 368 361 255 0 0 -0,5686019 -0,02771816 -3,784518
6 49,2367 40,3147 23,51868 13,87805 -123 359 352 367 360 255 0 0 -0,5241882 0,1171719 -3,76206
6 49,29891 40,3147 23,51868 13,87805 -123 359 352 367 360 255 0 0 -0,56503 0,1329641 -3,728234
6 49,3606 40,3147 23,51868 13,87805 -123 358 352 366 360 255 0 0 -0,5322082 0,03300834 -3,696192
6 49,4222 40,3147 23,51868 13,87805 -123 358 352 366 360 255 0 0 -0,4888334 -0,03920176 -3,696487
6 49,48429 40,3147 23,51868 13,87805 -123 358 352 365 359 255 0 0 -0,451318 -0,0822335 -3,732064
6 49,54725 40,3147 23,51868 13,87805 -123 357 352 365 359 255 0 0 -0,4206304 -0,1111807 -3,792437
6 49,61078 40,3147 23,51868 13,87805 -123 357 352 364 359 255 0 0 -0,3890306 -0,1316301 -3,816493
6 49,67428 40,3147 23,51868 13,87805 -123 357 352 364 359 255 0 0 -0,3503161 -0,1252171 -3,808767
6 49,73733 40,3147 23,51868 13,87805 -123 356 352 363 358 255 0 0 -0,321207 -0,07590137 -3,776082
6 49,79987 40,3147 23,51868 13,87805 -123 356 352 363 358 255 0 0 -0,2959524 0,01079882 -3,743187
6 49,86209 40,3147 23,51868 13,87805 -123 356 352 363 358 255 0 0 -0,2695685 0,09144887 -3,725502
6 49,92435 40,3147 23,51868 13,87805 -123 355 352 362 358 255 0 0 -0,2451633 0,147547 -3,746763
6 49,98675 40,3147 23,51868 13,87805 -123 355 352 362 358 255 0 0 -0,2229723 0,1854069 -3,743658
6 50,04928 40,3147 23,51868 13,87805 -123 355 351 361 358 255 0 0 -0,2038366 0,2021171 -3,754488
6 50,11184 40,3147 23,51868 13,87805 -123 355 351 361 357 255 0 0 -0,1818133 0,1965651 -3,754489
6 50,17416 40,3147 23,51868 13,87805 -123 355 351 361 357 255 0 0 -0,1621416 0,1253439 -3,739529
6 50,23598 40,3147 23,51868 13,87805 -123 354 351 360 357 255 0 0 -0,1501385 0,09022602 -3,708888
6 50,29741 40,3147 23,51868 13,87805 -123 354 351 360 357 255 0 0 -0,1272003 0,04277746 -3,695436
6 50,3583 40,3147 23,51868 13,87805 -123 354 351 360 357 255 0 0 -0,1119592 0,004942626 -3,641949
6 50,41893 40,3147 23,51868 13,87805 -123 354 351 360 357 255 0 0 -0,0951268 -0,01136802 -3,628114
6 50,47931 40,3147 23,51868 13,87805 -123 354 351 359 357 255 0 0 -0,07969961 -0,02403332 -3,615318
6 50,53957 40,3147 23,51868 13,87805 -123 353 351 359 357 255 0 0 -0,06538213 -0,0441811 -3,613822
6 50,59973 40,3147 23,51868 13,87805 -123 353 351 359 357 255 0 0 -0,06232499 -0,0410065 -3,612548
6 50,65993 40,3147 23,51868 13,87805 -123 353 351 359 357 255 0 0 -0,04302951 -0,01793678 -3,628911
6 50,72025 40,3147 23,51868 13,87805 -123 353 351 359 356 255 0 0 -0,04438109 -0,0327201 -3,622798
6 50,78066 40,3147 23,51868 13,87805 -123 353 351 358 356 255 0 0 -0,03292543 0,03019585 -3,625271
6 50,84121 40,3147 23,51868 13,87805 -123 353 351 358 356 255 0 0 -0,02562847 0,07619549 -3,630352
6 50,90172 40,3147 23,51868 13,87805 -123 353 351 358 356 255 0 0 -0,01727363 0,1417781 -3,620768
6 50,9624 40,3147 23,51868 13,87805 -123 353 351 358 356 255 0 0 -0,009219361 0,1701791 -3,628911
6 51,02287 40,3147 23,51868 13,87805 -123 353 351 358 356 255 0 0 -0,0135268 0,1996748 -3,63025
6 51,08325 40,3147 23,51868 13,87805 -123 352 351 358 356 255 0 0 -0,002272416 0,2323032 -3,634267
6 51,14328 40,3147 23,51868 13,87805 -123 352 351 357 356 255 0 0 -0,0007297164 0,1969777 -3,600032
6 51,20292 40,3147 23,51868 13,87805 -123 352 351 357 356 255 0 0 -0,002685852 0,2033363 -3,576746
6 51,26219 40,3147 23,51868 13,87805 -123 352 351 357 356 255 0 0 0,01278336 0,1943998 -3,547991
6 51,32097 40,3147 23,51868 13,87805 -123 352 351 357 356 255 0 0 0,007590357 0,1722842 -3,519717
6 51,37955 40,3147 23,51868 13,87805 -123 352 351 357 356 255 0 0 0,01701071 0,1386044 -3,507861
6 51,43764 40,3147 23,51868 13,87805 -123 352 351 357 355 255 0 0 0,007124492 0,08549572 -3,483722
6 51,49561 40,3147 23,51868 13,87805 -123 352 351 357 355 255 0 0 0,01288452 0,07870135 -3,491431
6 51,55331 40,3147 23,51868 13,87805 -123 352 351 356 355 255 0 0 0,01051262 -0,02988936 -3,457545
6 51,61089 40,3147 23,51868 13,87805 -123 352 351 356 355 255 0 0 0,01102539 -0,04372622 -3,454921
6 51,66856 40,3147 23,51868 13,87805 -123 352 351 356 355 255 0 0 0,01583654 -0,09248964 -3,453239
6 51,72592 40,3147 23,51868 13,87805 -123 352 351 356 355 255 0 0 0,009085545 -0,09196523 -3,444613
6 51,78361 40,3147 23,51868 13,87805 -123 351 351 356 355 255 0 0 0,01399508 -0,1028248 -3,457839
6 51,84093 40,3147 23,51868 13,87805 -123 351 351 356 355 255 0 0 0,005895902 -0,1492508 -3,433716
6 51,89842 40,3147 23,51868 13,87805 -123 351 351 356 355 255 0 0 0,008539644 -0,1403893 -3,462564
6 51,95569 40,3147 23,51868 13,87805 -123 351 350 356 355 255 0 0 -0,002650871 -0,2290781 -3,428337
6 52,01286 40,3147 23,51868 13,87805 -123 351 351 356 355 255 0 0 0,004626286 -0,193786 -3,436712
6 52,06998 40,3147 23,51868 13,87805 -123 351 350 356 355 255 0 0 0,00248489 -0,2372699 -3,421366
6 52,12673 40,3147 23,51868 13,87805 -123 351 350 355 355 255 0 0 -0,0001769768 -0,255798 -3,407541
6 52,18362 40,3147 23,51868 13,87805 -123 351 350 355 355 255 0 0 0,009212201 -0,2960312 -3,404209
6 52,23996 40,3147 23,51868 13,87805 -123 351 350 355 355 255 0 0 -0,0001526913 -0,3577035 -3,37446
6 52,29645 40,3147 23,51868 13,87805 -123 351 350 355 355 255 0 0 0,003626449 -0,3710055 -3,377502
6 52,3523 40,3147 23,51868 13,87805 -123 351 350 355 355 255 0 0 -0,004856428 -0,5027795 -3,345982
6 52,41381 40,3147 23,51868 13,87805 -123 351 350 355 355 255 0 0 -0,00318225 -0,5977938 -3,341833
6 52,46912 40,3147 23,51868 13,87805 -123 351 350 355 355 255 0 0 -0,01761028 -0,8572646 -3,319892
6 52,51883 40,3147 23,51868 13,87805 -123 351 350 355 355 255 0 0 -0,007343043 -1,017914 -3,305963
6 52,57294 40,3147 23,51868 13,87805 -123 351 350 355 355 255 0 0 -0,0165236 -1,089629 -3,242848
6 52,62678 40,3147 23,51868 13,87805 -123 351 350 355 355 255 0 0 -0,01063459 -1,342717 -3,209575
6 52,67931 40,3147 23,51868 13,87805 -123 351 350 355 355 255 0 0 -0,03213547 -1,787341 -3,132773
6 52,7323 40,3147 23,51868 13,87805 -123 351 350 355 355 255 0 0 -0,02833498 -1,785598 -3,214327
6 52,78433 40,3147 23,51868 13,87805 -123 351 350 355 354 255 0 0 -0,02826097 -2,107904 -3,105085
6 52,83536 40,3147 23,51868 13,87805 -123 351 350 355 354 255 0 0 -0,03096915 -2,029756 -3,057339
6 52,88706 40,3147 23,51868 13,87805 -123 351 350 355 354 255 0 0 -0,0213424 -1,845475 -3,079202
6 52,93827 40,3147 23,51868 13,87805 -123 351 350 355 354 255 0 0 -0,04256384 -1,596734 -3,075604
6 52,99269 40,3147 23,51868 13,87805 -123 351 350 355 354 255 0 0 -0,02449606 -0,7602067 -3,292544
6 53,04984 40,3147 23,51868 13,87805 -123 351 350 355 354 255 0 0 -0,0480569 -0,133549 -3,477962
6 53,11184 40,3147 23,51868 13,87805 -123 351 350 355 354 255 0 0 -0,05820633 0,7059548 -3,787202
6 53,17714 40,3147 23,51868 13,87805 -123 351 350 355 354 255 0 0 -0,06386993 1,349882 -3,91223
6 53,24361 40,3147 23,51868 13,87805 -123 351 350 355 354 255 0 0 -0,07429043 1,909115 -4,000926
6 53,30944 40,3147 23,51868 13,87805 -123 351 350 355 354 255 0 0 -0,08953582 2,415261 -3,950174
6 53,37229 40,3147 23,51868 13,87805 -123 351 350 355 354 255 0 0 -0,0950323 2,783487 -3,764508
6 53,43242 40,3147 23,51868 13,87805 -123 351 350 354 354 255 0 0 -0,1011618 2,949501 -3,601242
6 53,49004 40,3147 23,51868 13,87805 -123 350 350 354 354 255 0 0 -0,09997477 2,976417 -3,448247
6 53,54588 40,3147 23,51868 13,87805 -123 351 350 354 354 255 0 0 -0,1033214 2,884641 -3,35442
6 53,60007 40,3147 23,51868 13,87805 -123 350 350 354 354 255 0 0 -0,1020787 2,552835 -3,247241
6 53,65242 40,3147 23,51868 13,87805 -123 350 350 354 354 255 0 0 -0,09825544 1,991318 -3,131065
6 53,7023 40,3147 23,51868 13,87805 -123 350 350 354 353 255 0 0 -0,0916753 1,32786 -2,972151
6 53,74978 40,3147 23,51868 13,87805 -123 350 350 354 353 255 0 0 -0,08483694 0,6888158 -2,83042
6 53,79584 40,3147 23,51868 13,87805 -123 350 350 354 353 255 0 0 -0,0796093 0,07278336 -2,751879
6 53,84148 40,3147 23,51868 13,87805 -123 350 350 354 353 255 0 0 -0,07454067 -0,396297 -2,735025
6 53,88778 40,3147 23,51868 13,87805 -123 350 350 354 353 255 0 0 -0,07034574 -0,7555267 -2,789895
6 53,93531 40,3147 23,51868 13,87805 -123 350 350 354 353 255 0 0 -0,06561413 -0,9679569 -2,861995
6 53,98409 40,3147 23,51868 13,87805 -123 350 350 354 353 255 0 0 -0,06199666 -1,055545 -2,936852
6 54,03424 40,3147 23,51868 13,87805 -123 350 350 354 353 255 0 0 -0,06148764 -0,9761342 -3,032951
6 54,08585 40,3147 23,51868 13,87805 -123 350 350 354 353 255 0 0 -0,06226494 -0,8122212 -3,110725
6 54,13914 40,3147 23,51868 13,87805 -123 350 350 354 353 255 0 0 -0,06339612 -0,568663 -3,191088
6 54,19406 40,3147 23,51868 13,87805 -123 350 350 354 353 255 0 0 -0,06663122 -0,2840809 -3,306533
6 54,25018 40,3147 23,51868 13,87805 -123 350 350 354 353 255 0 0 -0,06602494 -0,07856479 -3,369375
6 54,30591 40,3147 23,51868 13,87805 -123 350 350 354 353 255 0 0 -0,06235432 0,09115213 -3,335362
6 54,36059 40,3147 23,51868 13,87805 -123 350 350 354 353 255 0 0 -0,06084543 0,1832791 -3,270415
6 54,41386 40,3147 23,51868 13,87805 -123 350 350 354 353 255 0 0 -0,05871 0,2186135 -3,180987
6 54,46586 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,05646494 0,2136298 -3,108558
6 54,51713 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,05395531 0,1821131 -3,069481
6 54,56814 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,05129589 0,1364842 -3,058271
6 54,61902 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,04901738 0,06228986 -3,052423
6 54,66962 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,04679374 -0,02309359 -3,034605
6 54,71988 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,04463674 -0,10474 -3,010391
6 54,76981 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,0425535 -0,1737771 -2,992942
6 54,81958 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,04028329 -0,2332335 -2,983364
6 54,86932 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,03729738 -0,2746656 -2,980641
6 54,91912 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,0352763 -0,2973774 -2,988411
6 54,96899 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,03263335 -0,3006178 -2,996132
6 55,0189 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,02883181 -0,2987458 -2,995539
6 55,06878 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,02646854 -0,2988204 -2,989588
6 55,11859 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,02346843 -0,2933657 -2,985602
6 55,16833 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,02134531 -0,272879 -2,980494
6 55,2179 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,01886838 -0,2513348 -2,972706
6 55,26735 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,01667605 -0,2194839 -2,970136
6 55,31669 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,01414762 -0,1735566 -2,959238
6 55,36604 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,01238654 -0,1265692 -2,960119
6 55,41541 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,01041563 -0,07483843 -2,961558
6 55,46482 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,008904914 -0,0306078 -2,963773
6 55,51418 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,007845728 0,005556052 -2,960029
6 55,56341 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,006488546 0,03175807 -2,954723
6 55,6124 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,00605914 0,04137381 -2,937334
6 55,66116 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,005208015 0,03985613 -2,921796
6 55,70965 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,005352483 0,02652543 -2,903874
6 55,75792 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,005530067 0,003652049 -2,893296
6 55,80593 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,005609174 -0,02812835 -2,877777
6 55,85367 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,006201664 -0,06923093 -2,863813
6 55,90112 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,006989739 -0,1120973 -2,843554
6 55,94831 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,006999192 -0,160695 -2,828752
6 55,99534 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,006877467 -0,2061384 -2,816466
6 56,0424 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,01378043 -0,7592639 -2,824319
6 56,08943 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,006981143 -1,36955 -2,822917
6 56,13635 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,005116135 -2,686758 -2,811284
6 56,17965 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 0,001599736 -2,893357 -2,534457
6 56,21738 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 0,005225194 -2,02438 -2,195349
6 56,24625 40,3147 23,51868 13,87805 -123 350 350 353 353 207 0 0 0,01592235 -2,092726 -1,65199
6 56,25144 40,3147 23,51868 13,87805 -123 350 350 353 353 76 0 0 0,00851933 -1,147987 0,5874412
6 56,23802 40,3147 23,51868 13,87805 -123 350 350 353 352 76 0 0 0,006975736 0,4426546 1,090873
6 56,21444 40,3147 23,51868 13,87805 -123 350 350 352 352 76 0 0 -0,01358974 1,328357 1,045423
6 56,18544 40,3147 23,51868 13,87805 -123 350 350 352 352 76 0 0 -0,0230374 2,005335 1,31537
6 56,167 40,3147 23,51868 13,87805 -123 350 350 352 352 255 0 0 -0,01835839 2,114868 0,7022972
6 56,14823 40,3147 23,51868 13,87805 -123 350 350 352 352 255 0 0 -0,01714458 1,838767 0,952702
6 56,15903 40,3147 23,51868 13,87805 -123 350 349 352 352 255 0 0 -0,01196595 1,57693 -0,6253204
6 56,19245 40,3147 23,51868 13,87805 -123 350 349 352 352 255 0 0 -0,009488809 1,110529 -2,496242
6 56,24536 40,3147 23,51868 13,87805 -123 350 350 352 352 255 0 0 -0,007690693 0,610306 -3,315073
6 56,3211 40,3147 23,51868 13,87805 -123 350 349 352 352 255 0 0 -0,006385703 0,05205944 -4,679851
6 56,41264 40,3147 23,51868 13,87805 -123 350 350 352 352 255 0 0 -0,004504465 -0,4841301 -5,685839
6 56,51011 40,3147 23,51868 13,87805 -123 350 349 353 353 255 0 0 -0,002924539 -0,9193534 -5,647715
6 56,59638 40,3147 23,51868 13,87805 -123 350 349 353 353 255 0 0 -0,004150761 -1,300255 -4,894285
6 56,66648 40,3147 23,51868 13,87805 -123 350 350 353 353 255 0 0 -0,007667062 -1,449596 -3,861155
6 56,71739 40,3147 23,51868 13,87805 -123 350 349 353 353 255 0 0 -0,01233639 -1,41974 -2,733383
6 56,76028 40,3147 23,51868 13,87805 -123 350 349 354 353 255 0 0 -0,01708149 -1,242183 -2,485929
6 56,80592 40,3147 23,51868 13,87805 -123 350 349 353 353 255 0 0 -0,02168427 -1,052334 -2,764315
6 56,85454 40,3147 23,51868 13,87805 -123 350 349 353 353 255 0 0 -0,02468901 -0,8645043 -2,950335
6 56,90292 40,3147 23,51868 13,87805 -123 350 349 353 353 255 0 0 -0,02869368 -0,7375453 -2,906794
6 56,94997 40,3147 23,51868 13,87805 -123 350 349 353 353 255 0 0 -0,03202678 -0,628336 -2,829382
6 56,99765 40,3147 23,51868 13,87805 -123 350 349 353 353 255 0 0 -0,03597549 -0,5368284 -2,885895
6 57,04686 40,3147 23,51868 13,87805 -123 350 349 353 353 255 0 0 -0,03856947 -0,4654636 -2,964144
6 57,09611 40,3147 23,51868 13,87805 -123 350 349 353 353 255 0 0 -0,04151143 -0,3816132 -2,947322
6 57,14409 40,3147 23,51868 13,87805 -123 350 349 353 353 255 0 0 -0,04336991 -0,2891495 -2,852497
6 57,19077 40,3147 23,51868 13,87805 -123 350 349 353 353 255 0 0 -0,04508512 -0,2002708 -2,785164
6 57,23698 40,3147 23,51868 13,87805 -123 350 349 353 353 255 0 0 -0,04527112 -0,1065469 -2,769586
6 57,28328 40,3147 23,51868 13,87805 -123 349 349 353 353 255 0 0 -0,04629618 -0,02606336 -2,78306
6 57,32967 40,3147 23,51868 13,87805 -123 350 349 353 353 255 0 0 -0,04569883 0,03456398 -2,783546
6 57,37591 40,3147 23,51868 13,87805 -123 349 349 353 353 255 0 0 -0,04508897 0,0775101 -2,772478
6 57,4218 40,3147 23,51868 13,87805 -123 349 349 353 353 255 0 0 -0,04526431 0,1123046 -2,745986
6 57,46753 40,3147 23,51868 13,87805 -123 349 349 353 353 255 0 0 -0,04399923 0,1444067 -2,742381
6 57,51313 40,3147 23,51868 13,87805 -123 349 349 353 353 255 0 0 -0,04167714 0,1742266 -2,73539
6 57,55875 40,3147 23,51868 13,87805 -123 349 349 353 353 255 0 0 -0,04231045 0,2060214 -2,742549
6 57,60431 40,3147 23,51868 13,87805 -123 349 349 353 353 255 0 0 -0,04263531 0,2431728 -2,731471
6 57,64983 40,3147 23,51868 13,87805 -123 349 349 353 353 255 0 0 -0,04321421 0,2861162 -2,730757
6 57,69534 40,3147 23,51868 13,87805 -123 349 349 353 353 255 0 0 -0,04370832 0,3320461 -2,726631
6 57,74085 40,3147 23,51868 13,87805 -123 349 349 353 353 255 0 0 -0,04385892 0,3884975 -2,72976
6 57,78625 40,3147 23,51868 13,87805 -123 349 349 353 353 255 0 0 -0,04345029 0,4502693 -2,725206
6 57,83166 40,3147 23,51868 13,87805 -123 349 349 353 352 255 0 0 -0,04351779 0,5200704 -2,733444
6 57,88148 40,3147 23,51868 13,87805 -123 349 349 352 352 255 0 0 -0,04357207 0,5933339 -2,725233
6 57,92217 40,3147 23,51868 13,87805 -123 349 349 352 352 255 0 0 -0,04221614 0,6625373 -2,708735
6 57,96724 40,3147 23,51868 13,87805 -123 349 349 352 352 255 0 0 -0,04165956 0,7396937 -2,698809
6 58,01216 40,3147 23,51868 13,87805 -123 349 349 352 352 255 0 0 -0,04130293 0,8078602 -2,688118
6 58,05688 40,3147 23,51868 13,87805 -123 349 349 352 352 255 0 0 -0,03941043 0,8647704 -2,681759
6 58,10143 40,3147 23,51868 13,87805 -123 349 349 352 352 255 0 0 -0,03760735 0,9004901 -2,681316
6 58,14562 40,3147 23,51868 13,87805 -123 349 349 352 352 255 0 0 -0,0345083 0,91423 -2,650963
